,Job_Role,Company,Location,Job Experience,Skills,Job_Description
883,Azure Data Engineer,Wroots Global,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",5-8,"Pyspark, azure data factory, Data Bricks, Python, Bricks, Data, Microsoft Azure, Factory",Skills Required: . Bachelors degree in Engineering or Science or equivalent graduates w...
884,Azure Data Engineer - DataLake/Data Factory,Dextris,"Kolkata, Mumbai, Hyderabad/Secunderabad, Bangalore/Bengaluru",4-8,"DataLake, Azure Data Factory, Azure, Power BI, RDBMS, Data Visualization Tools, Data Warehousing, SQL Server",Azure SQL Data Warehouse. - Azure Data Factory(Mandatory). - Azure Data Lake (Mandatory...
885,Azure Data Engineer (ADF & Azure Synapse,Techdev It Solutions,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",4-6,"Azure Data, Azure Synapse, PowerShell, Data Engineering, ADF, data validation, data modeling, Azure Data Lake","Qualifications: Bachelors degree in Computer Science, Engineering, or a related fieldPr..."
886,Azure Data Engineer,Wroots Global,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",4-8,"PYSPARK, AZURE DATABRICKS, AZURE DATAFACTORY, Python, Datafactory, Azure Data Factory, Data, Microsoft Azure",Bachelors degree in Engineering or Science or equivalent graduates with at least 7-11 y...
887,Azure Data Engineer (ADF and Azure Synapse),Techdev It Solutions,"Temp. WFH - Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",4-6,"Azure Data Factory, PowerShell, ADF, MS Project, Asana, Data warehousing, Azure SQL, Jira",Job Title: Azure Data Engineer (ADF and Azure Synapse)Location: RemoteJob Description:W...
888,Data Engineer,Vertisystem,Remote,8-11,"Azure Data Factory, Power Bi, Python, Data Engineering, Factory, Microsoft Azure, Data, Bi",Job Roles & Responsibilities: • This role will be responsible for Azure data engineer -...
889,Azure Data Engineer,Hitachi Solutions,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-8,"Data Science, Power Bi, Scala, Big Data, Spark, Data Modeling, Azure Sql Data, Machine Learning",Senior Data Engineers are responsible for delivering high quality modern data solutions...
890,Data Engineer III,Walmart,Bangalore/Bengaluru,3-7,"Career development, Networking, Business reporting, Access management, Data processing, Data structures, Data quality, Business solutions","Demonstrates up-to-date expertise and applies this to the development, execution, and i..."
891,DATA ENGINEER III,Walmart,Bangalore/Bengaluru,3-6,"Software design, Architecture, GCP, Debugging, Application development, Cosmos, Monitoring, SQL",. What youll bring: . Bachelors / Masters degree in engineering with 3-6 years of exper...
892,"Data Scientist, Data Engineering",True Influence,Bangalore/Bengaluru,2-3,"Analytical skills, Statistical analysis, data science, Analytical, Machine learning, Manager Technology, Natural language processing, Continuous improvement",. 2-3 years of relevant experience in data science and PythonExperience with big data t...
893,Data Engineering Manager,PwC,Bangalore/Bengaluru,10-14,"query optimization, Schema, SCALA, Manager Technology, Management, Information technology, Analytics, SQL",10 to 14 years of experience working in IT and at least 3-5 years as a Big data Cloud A...
894,Data Engineer,SmartStream,"Coimbatore, Tamil Nadu",10-20,"python, sql, bigquery, etl, Power Bi, Hadoop, Big Data, Tableau","Experience with cloud-based data technologies, such as AWS Redshift, Google BigQuery, o..."
895,Data Engineer,SmarTek21,"Hybrid - Pune, Maharashtra, Chennai, Tamil Nadu",3-6,"Big Data, Spark, Python, Java, Data Engineering, Data",Should have 3+ years as total experienceExperience with data processing frameworks like...
896,Data engineer with Snowflake,Neudesic Technologies,"Kochi/ Cochin, Kerala, Hyderabad/ Secunderabad, Telangana, Bangalore/ Bengaluru, Karnataka",5-10,"Snowflake, Python, SQL, Azure Data Factory, dbt, AWS, Data, Factory","This includes custom application development, data and artificial intelligence, compreh..."
897,Kinaxis Process and Data Engineer,Siemens,Bangalore/Bengaluru,2-5,"Business process, Training, Root cause analysis, User administration, Deployment, Monitoring, Data, Root cause",Optimize business processes (e.g. workbook setup) in Kinaxis Rapid Response Implement d...
898,Principal Data Engineer,Boomi Software,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-10,"Data analysis, Simulation, Data modeling, Machine learning, OLAP, Open source, Data mining, SQL","Desirable Requirements . Bachelors degree, preferably in Analytics, Computer Science, S..."
899,Data Engineer/Visualization Expert,Skillety,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-8,"Business improvement, Backend, Business leadership, Staffing, power bi, Management, microsoft, SSIS",Candidate should exhibit the ability to absorb and develop domain knowledge in the hard...
900,TS - Azure Data Engineer,Srivango,"Kolkata, Hyderabad/Secunderabad, Bangalore/Bengaluru",6-11,"data engineer, Databricks, azure, Azure Data Factory, ADF, GitHub, Snowflake, data engineering","The data should be ETL-processed, cleaned, and stored in an A few data pipelines alread..."
901,Data Engineering Specialist,FabHotels,"Mumbai, Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",2-4,"SQL database, Postgresql, Analytical, MySQL, Machine learning, Test scenarios, Manager Technology, Application development",Have an experience on new D&A (Data & Analytics) application development and existing a...
902,AWS Data Engineer,Corporate Steps,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1-4,"Change management, Version control, TDD, Analytical, Shell scripting, Agile, Resource management, Operations",Experience with designing and developing Data Pipelines for Data Ingestion or Transform...
903,Azure Data Engineer - IoT,CARBYNETECH,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",4-9,"Azure Data, Azure Synapse, data warehouse, Data Engineering, Azure SQL, Cosmos DB, AZURE cloud, Engineering",- Building and operationalizing large scale enterprise data solutions and applications ...
904,Data Engineer (ETL Developer),Take2,Bangalore/Bengaluru,3-8,"Performance tuning, Coding, Integration testing, Flex, Agile, Informatica, Gaming, Technical support",Bachelor s degree or equivalent in an engineering or technical field such as Computer S...
905,Azure Data Engineer,Tech Mahindra,Hybrid - Bangalore/Bengaluru,5-10,"Pyspark, advance sql, Azure Databricks, SQL, Python, Azure Data Factory, Azure Synapse, Azure Data Warehouse","Role: Data Engineer (4-8 year relevant exp). Primary skills: Advance SQL / DWH, Strong ..."
906,Technical Program Manager (Data Engineering),Tredence,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",8-12,"apache camel, Data management, GCP, Machine learning, Architectural design, Data analytics, data visualization, Data mining",Effective interpersonal skills and collaborative management style to include teamwork a...
907,Azure Data Engineer,Conviction,"Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",5-9,"Azure Cloud, azure data engineer, Azure Data Factory, Event Hub, Azure Databricks, Ci/Cd, SQL Azure, Azure Storage","Below mentioned skillset is Must have:: . Azure Data Factory, Azure Data Bricks, Azure ..."
908,Azure Data Engineer,Stratonik,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-6,"MS SQL, Data modeling, RDBMS, MySQL, OLAP, Oracle, Open source, SQL","Experience of extracting data from APIs and Cloud Services (Salesforce, Eloqua, S3) . P..."
909,Software Engineer 3 - Data Engineering,Pluralsight,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-8,"Health insurance, orchestration, Data modeling, Software development life cycle, Manager Technology, Genetics, Software Engineer 3, Python","Our Data Engineering team, within our Data Services Organization, builds and maintains ..."
